No,year,month,day,hour,season,PM_Jingan,PM_US Post,PM_Xuhui,DEWP,HUMI,PRES,TEMP,cbwd,Iws,date,Iprec
1450,2010,3,2,9,1,NA,NA,NA,4,93.24,1020,5,NE,20,2010-3-2-9,0
1451,2010,3,2,10,1,NA,NA,NA,4,93.24,1020,5,NE,24,2010-3-2-10,0.1
1452,2010,3,2,11,1,NA,NA,NA,4,93.24,1020,5,NE,29,2010-3-2-11,0
1453,2010,3,2,12,1,NA,NA,NA,5,93.29,1019,6,NE,31,2010-3-2-12,0
1454,2010,3,2,13,1,NA,NA,NA,5,87.09,1019,7,NE,34,2010-3-2-13,0
1455,2010,3,2,14,1,NA,NA,NA,5,87.09,1018,7,NW,3,2010-3-2-14,0
1456,2010,3,2,15,1,NA,NA,NA,5,87.09,1019,7,NE,5,2010-3-2-15,0
1457,2010,3,2,16,1,NA,NA,NA,4,81.2,1018,7,NE,10,2010-3-2-16,0
1458,2010,3,2,17,1,NA,NA,NA,4,81.2,1019,7,NE,15,2010-3-2-17,0
1459,2010,3,2,18,1,NA,NA,NA,3,81.06,1020,6,NE,19,2010-3-2-18,0
1460,2010,3,2,19,1,NA,NA,NA,3,75.67,1020,7,NE,25,2010-3-2-19,0
1461,2010,3,2,20,1,NA,NA,NA,3,81.06,1020,6,NE,32,2010-3-2-20,0.2
1462,2010,3,2,21,1,NA,NA,NA,3,81.06,1022,6,NE,38,2010-3-2-21,3.9
1463,2010,3,2,22,1,NA,NA,NA,4,93.24,1022,5,NE,43,2010-3-2-22,4.5
1464,2010,3,2,23,1,NA,NA,NA,4,86.99,1021,6,NE,46,2010-3-2-23,7.8
1465,2010,3,3,0,1,NA,NA,NA,4,93.24,1022,5,NE,51,2010-3-3-0,9.9
1466,2010,3,3,1,1,NA,NA,NA,4,93.24,1021,5,NE,56,2010-3-3-1,10
1467,2010,3,3,2,1,NA,NA,NA,4,86.99,1021,6,NE,60,2010-3-3-2,11.6
1468,2010,3,3,3,1,NA,NA,NA,4,86.99,1020,6,NE,64,2010-3-3-3,11.8
1469,2010,3,3,4,1,NA,NA,NA,4,86.99,1020,6,NE,68,2010-3-3-4,15.5
1470,2010,3,3,5,1,NA,NA,NA,4,86.99,1021,6,NE,72,2010-3-3-5,16.6
1471,2010,3,3,6,1,NA,NA,NA,5,93.29,1021,6,NE,73,2010-3-3-6,17.5
1472,2010,3,3,7,1,NA,NA,NA,4,86.99,1021,6,NE,77,2010-3-3-7,18
1473,2010,3,3,8,1,NA,NA,NA,4,81.2,1021,7,NE,82,2010-3-3-8,18.2
1474,2010,3,3,9,1,NA,NA,NA,4,81.2,1021,7,NE,86,2010-3-3-9,0
1475,2010,3,3,10,1,NA,NA,NA,5,87.09,1020,7,NE,91,2010-3-3-10,0
1476,2010,3,3,11,1,NA,NA,NA,5,81.34,1019,8,NE,96,2010-3-3-11,0.4
1477,2010,3,3,12,1,NA,NA,NA,5,87.09,1018,7,NE,101,2010-3-3-12,1.5
1478,2010,3,3,13,1,NA,NA,NA,5,87.09,1019,7,NE,105,2010-3-3-13,8.2
1479,2010,3,3,14,1,NA,NA,NA,6,93.35,1014.9,7,NE,110,2010-3-3-14,15
1480,2010,3,3,15,1,NA,NA,NA,6,93.35,1013.9,7,NE,114,2010-3-3-15,15.8
1481,2010,3,3,16,1,NA,NA,NA,6,93.35,1014.9,7,NE,118,2010-3-3-16,16.8
1482,2010,3,3,17,1,NA,NA,NA,6,87.19,1015.9,8,NE,120,2010-3-3-17,17.2
1483,2010,3,3,18,1,NA,NA,NA,7,93.4,1014.9,8,NE,124,2010-3-3-18,18.9
1484,2010,3,3,19,1,NA,NA,NA,7,93.4,1014.9,8,NE,127,2010-3-3-19,19.4
1485,2010,3,3,20,1,NA,NA,NA,7,93.4,1015.9,8,NE,131,2010-3-3-20,19.9
1486,2010,3,3,21,1,NA,NA,NA,7,93.4,1014.9,8,NE,133,2010-3-3-21,21.3
1487,2010,3,3,22,1,NA,NA,NA,7,93.4,1014.9,8,NE,134,2010-3-3-22,21.4
1488,2010,3,3,23,1,NA,NA,NA,7,93.4,1013.9,8,NE,137,2010-3-3-23,21.7
1489,2010,3,4,0,1,NA,NA,NA,7,93.4,1013.9,8,NW,3,2010-3-4-0,24.5
1490,2010,3,4,1,1,NA,NA,NA,7,93.4,1013.9,8,NW,6,2010-3-4-1,25.5
1491,2010,3,4,2,1,NA,NA,NA,7,100,1012.9,7,NE,3,2010-3-4-2,25.6
1492,2010,3,4,3,1,NA,NA,NA,7,100,1011.9,7,NE,6,2010-3-4-3,0
1493,2010,3,4,4,1,NA,NA,NA,7,100,1012.9,7,NW,3,2010-3-4-4,0
1494,2010,3,4,5,1,NA,NA,NA,6,93.35,1012.9,7,NW,6,2010-3-4-5,0
1495,2010,3,4,6,1,NA,NA,NA,6,93.35,1011.9,7,NW,10,2010-3-4-6,0
1496,2010,3,4,7,1,NA,NA,NA,6,93.35,1012.9,7,NW,16,2010-3-4-7,0
1497,2010,3,4,8,1,NA,NA,NA,6,93.35,1012.9,7,NW,22,2010-3-4-8,0
1498,2010,3,4,9,1,NA,NA,NA,6,93.35,1013.9,7,NW,28,2010-3-4-9,0
1499,2010,3,4,10,1,NA,NA,NA,6,87.19,1014.9,8,NW,35,2010-3-4-10,0
1500,2010,3,4,11,1,NA,NA,NA,5,81.34,1015.9,8,NW,43,2010-3-4-11,0.1
1501,2010,3,4,12,1,NA,NA,NA,5,81.34,1015.9,8,NW,50,2010-3-4-12,0
1502,2010,3,4,13,1,NA,NA,NA,5,81.34,1015.9,8,NW,56,2010-3-4-13,0
1503,2010,3,4,14,1,NA,NA,NA,4,81.2,1015.9,7,NW,62,2010-3-4-14,0
1504,2010,3,4,15,1,NA,NA,NA,4,75.84,1015.9,8,NW,68,2010-3-4-15,0
1505,2010,3,4,16,1,NA,NA,NA,4,75.84,1016.9,8,NW,74,2010-3-4-16,0
1506,2010,3,4,17,1,NA,NA,NA,4,75.84,1016.9,8,NW,78,2010-3-4-17,0
1507,2010,3,4,18,1,NA,NA,NA,4,81.2,1016.9,7,NE,4,2010-3-4-18,0
1508,2010,3,4,19,1,NA,NA,NA,4,81.2,1016.9,7,NW,3,2010-3-4-19,0
1509,2010,3,4,20,1,NA,NA,NA,4,81.2,1018,7,NE,2,2010-3-4-20,0
1510,2010,3,4,21,1,NA,NA,NA,4,81.2,1018,7,cv,0,2010-3-4-21,0
1511,2010,3,4,22,1,NA,NA,NA,4,81.2,1019,7,SW,2,2010-3-4-22,0
1512,2010,3,4,23,1,NA,NA,NA,4,81.2,1018,7,cv,0,2010-3-4-23,0
1513,2010,3,5,0,1,NA,NA,NA,4,81.2,1018,7,NE,2,2010-3-5-0,0
1514,2010,3,5,1,1,NA,NA,NA,4,81.2,1018,7,cv,0,2010-3-5-1,0
1515,2010,3,5,2,1,NA,NA,NA,4,86.99,1016.9,6,NE,3,2010-3-5-2,0
1516,2010,3,5,3,1,NA,NA,NA,4,81.2,1016.9,7,NE,7,2010-3-5-3,0
1517,2010,3,5,4,1,NA,NA,NA,4,81.2,1015.9,7,NE,10,2010-3-5-4,0.6
1518,2010,3,5,5,1,NA,NA,NA,4,86.99,1018,6,NE,13,2010-3-5-5,5.7
1519,2010,3,5,6,1,NA,NA,NA,5,93.29,1016.9,6,NE,16,2010-3-5-6,9.4
1520,2010,3,5,7,1,NA,NA,NA,5,93.29,1016.9,6,NE,18,2010-3-5-7,11.1
1521,2010,3,5,8,1,NA,NA,NA,5,87.09,1014.9,7,NE,22,2010-3-5-8,11.2
1522,2010,3,5,9,1,NA,NA,NA,6,93.35,1015.9,7,NE,26,2010-3-5-9,12
1523,2010,3,5,10,1,NA,NA,NA,6,87.19,1015.9,8,NE,30,2010-3-5-10,16
1524,2010,3,5,11,1,NA,NA,NA,6,87.19,1016.9,8,NE,31,2010-3-5-11,23
1525,2010,3,5,12,1,NA,NA,NA,6,93.35,1015.9,7,NE,33,2010-3-5-12,27.1
1526,2010,3,5,13,1,NA,NA,NA,7,93.4,1013.9,8,NE,36,2010-3-5-13,29.2
1527,2010,3,5,14,1,NA,NA,NA,7,93.4,1010.8,8,NE,43,2010-3-5-14,30.6
1528,2010,3,5,15,1,NA,NA,NA,7,93.4,1012.9,8,NE,46,2010-3-5-15,31.2
1529,2010,3,5,16,1,NA,NA,NA,7,93.4,1013.9,8,NE,49,2010-3-5-16,32.1
1530,2010,3,5,17,1,NA,NA,NA,7,93.4,1013.9,8,NE,55,2010-3-5-17,33.1
1531,2010,3,5,18,1,NA,NA,NA,6,87.19,1014.9,8,NE,61,2010-3-5-18,33.4
1532,2010,3,5,19,1,NA,NA,NA,6,87.19,1014.9,8,NE,67,2010-3-5-19,33.5
1533,2010,3,5,20,1,NA,NA,NA,6,87.19,1016.9,8,NE,74,2010-3-5-20,0
1534,2010,3,5,21,1,NA,NA,NA,6,87.19,1018,8,NE,80,2010-3-5-21,0.4
1535,2010,3,5,22,1,NA,NA,NA,6,87.19,1019,8,NE,85,2010-3-5-22,1.8
1536,2010,3,5,23,1,NA,NA,NA,6,87.19,1019,8,NE,90,2010-3-5-23,2.7
2161,2010,4,1,0,1,NA,NA,NA,12,87.75,1012.9,14,SE,4,2010-4-1-0,NA
2162,2010,4,1,1,1,NA,NA,NA,12,87.75,1010.8,14,SE,7,2010-4-1-1,NA
2163,2010,4,1,2,1,NA,NA,NA,12,82.27,1010.2,15,SE,10,2010-4-1-2,NA
2164,2010,4,1,3,1,NA,NA,NA,13,93.7,1008.1,14,SE,15,2010-4-1-3,NA
2165,2010,4,1,4,1,NA,NA,NA,14,93.75,1008.1,15,SE,20,2010-4-1-4,NA
2166,2010,4,1,5,1,NA,NA,NA,14,93.75,1007.1,15,SE,25,2010-4-1-5,NA
2167,2010,4,1,6,1,NA,NA,NA,14,93.75,1008.1,15,SW,2,2010-4-1-6,NA
2168,2010,4,1,7,1,NA,NA,NA,14,93.75,1008.1,15,NW,3,2010-4-1-7,0
2169,2010,4,1,8,1,NA,NA,NA,13,93.7,1009,14,NE,5,2010-4-1-8,0
2170,2010,4,1,9,1,NA,NA,NA,12,93.65,1009.1,13,NE,10,2010-4-1-9,0
2171,2010,4,1,10,1,NA,NA,NA,12,93.65,1010.2,13,NE,17,2010-4-1-10,3.4
2172,2010,4,1,11,1,NA,NA,NA,10,93.55,1010.2,11,NE,26,2010-4-1-11,6.1
2173,2010,4,1,12,1,NA,NA,NA,10,93.55,1011.9,11,NE,35,2010-4-1-12,8.6
2174,2010,4,1,13,1,NA,NA,NA,9,87.47,1013.9,11,NE,43,2010-4-1-13,11.3
2175,2010,4,1,14,1,NA,NA,NA,9,87.47,1013.9,11,NE,53,2010-4-1-14,12.6
2176,2010,4,1,15,1,NA,NA,NA,9,87.47,1013.9,11,NE,62,2010-4-1-15,12.7
2177,2010,4,1,16,1,NA,NA,NA,9,87.47,1015.9,11,NE,69,2010-4-1-16,12.8
2178,2010,4,1,17,1,NA,NA,NA,9,87.47,1016.9,11,NE,76,2010-4-1-17,0
2179,2010,4,1,18,1,NA,NA,NA,8,81.75,1018,11,NE,83,2010-4-1-18,0
2180,2010,4,1,19,1,NA,NA,NA,8,87.38,1019,10,NE,89,2010-4-1-19,0
2181,2010,4,1,20,1,NA,NA,NA,7,87.28,1020,9,NW,6,2010-4-1-20,0
2182,2010,4,1,21,1,NA,NA,NA,7,87.28,1021,9,NE,6,2010-4-1-21,0
2183,2010,4,1,22,1,NA,NA,NA,7,87.28,1022,9,NE,13,2010-4-1-22,0
2184,2010,4,1,23,1,NA,NA,NA,6,81.48,1022,9,NE,19,2010-4-1-23,0
2185,2010,4,2,0,1,NA,NA,NA,5,81.34,1023,8,NE,25,2010-4-2-0,0
2186,2010,4,2,1,1,NA,NA,NA,4,75.84,1022,8,NE,30,2010-4-2-1,0
2187,2010,4,2,2,1,NA,NA,NA,4,75.84,1022,8,NE,34,2010-4-2-2,0.1
2188,2010,4,2,3,1,NA,NA,NA,4,81.2,1022,7,NE,37,2010-4-2-3,0
2189,2010,4,2,4,1,NA,NA,NA,3,75.67,1022,7,NW,2,2010-4-2-4,0
2190,2010,4,2,5,1,NA,NA,NA,3,75.67,1023,7,NW,5,2010-4-2-5,0
2191,2010,4,2,6,1,NA,NA,NA,3,75.67,1024,7,NW,8,2010-4-2-6,0
2192,2010,4,2,7,1,NA,NA,NA,3,75.67,1024,7,NW,10,2010-4-2-7,0
2193,2010,4,2,8,1,NA,NA,NA,3,70.67,1024,8,NE,2,2010-4-2-8,0
2194,2010,4,2,9,1,NA,NA,NA,2,61.51,1025.1,9,NW,2,2010-4-2-9,0
2195,2010,4,2,10,1,NA,NA,NA,-2,40.23,1025.1,11,NE,3,2010-4-2-10,0
2196,2010,4,2,11,1,NA,NA,NA,-6,27.88,1025.1,12,NE,7,2010-4-2-11,0
2197,2010,4,2,12,1,NA,NA,NA,-10,19.13,1024,13,NE,10,2010-4-2-12,0
2198,2010,4,2,13,1,NA,NA,NA,-8,22.38,1024,13,NE,12,2010-4-2-13,0
2199,2010,4,2,14,1,NA,NA,NA,-7,24.18,1023,13,NW,2,2010-4-2-14,0
2200,2010,4,2,15,1,NA,NA,NA,-9,19.39,1023,14,NE,1,2010-4-2-15,0
2201,2010,4,2,16,1,NA,NA,NA,-8,20.97,1022,14,NW,1,2010-4-2-16,0
2202,2010,4,2,17,1,NA,NA,NA,-4,28.47,1023,14,SW,3,2010-4-2-17,0
2203,2010,4,2,18,1,NA,NA,NA,2,47.17,1024,13,SW,8,2010-4-2-18,0
2204,2010,4,2,19,1,NA,NA,NA,2,50.36,1024,12,SW,12,2010-4-2-19,0
2205,2010,4,2,20,1,NA,NA,NA,3,57.77,1024,11,SE,4,2010-4-2-20,0
2206,2010,4,2,21,1,NA,NA,NA,3,61.76,1025.1,10,SW,3,2010-4-2-21,0
2207,2010,4,2,22,1,NA,NA,NA,3,66.05,1025.1,9,SE,3,2010-4-2-22,0
2208,2010,4,2,23,1,NA,NA,NA,2,61.51,1025.1,9,SE,6,2010-4-2-23,0
2209,2010,4,3,0,1,NA,NA,NA,2,61.51,1025.1,9,SE,7,2010-4-3-0,0
2210,2010,4,3,1,1,NA,NA,NA,3,70.67,1025.1,8,SE,9,2010-4-3-1,0
2211,2010,4,3,2,1,NA,NA,NA,3,70.67,1025.1,8,SW,3,2010-4-3-2,0
2212,2010,4,3,3,1,NA,NA,NA,3,70.67,1024,8,SE,2,2010-4-3-3,0
2213,2010,4,3,4,1,NA,NA,NA,3,70.67,1025.1,8,SE,4,2010-4-3-4,0
2214,2010,4,3,5,1,NA,NA,NA,3,70.67,1025.1,8,NE,1,2010-4-3-5,0
2215,2010,4,3,6,1,NA,NA,NA,3,75.67,1025.1,7,NE,2,2010-4-3-6,0
2216,2010,4,3,7,1,NA,NA,NA,4,70.88,1026.1,9,SE,2,2010-4-3-7,0
2217,2010,4,3,8,1,NA,NA,NA,1,53.53,1026.1,10,SE,5,2010-4-3-8,0
2218,2010,4,3,9,1,NA,NA,NA,-5,30.09,1026.1,12,SE,9,2010-4-3-9,0
2219,2010,4,3,10,1,NA,NA,NA,-2,33.05,1026.1,14,SE,13,2010-4-3-10,0
2220,2010,4,3,11,1,NA,NA,NA,-2,33.05,1026.1,14,SE,19,2010-4-3-11,0
2221,2010,4,3,12,1,NA,NA,NA,-3,28.77,1025.1,15,SE,25,2010-4-3-12,0
2222,2010,4,3,13,1,NA,NA,NA,-2,30.98,1024,15,SE,31,2010-4-3-13,0
2223,2010,4,3,14,1,NA,NA,NA,-2,30.98,1024,15,SE,37,2010-4-3-14,0
2224,2010,4,3,15,1,NA,NA,NA,-2,33.05,1023,14,SE,43,2010-4-3-15,0
2225,2010,4,3,16,1,NA,NA,NA,-2,33.05,1022,14,SE,49,2010-4-3-16,0
2226,2010,4,3,17,1,NA,NA,NA,-2,35.27,1023,13,SE,55,2010-4-3-17,0
2227,2010,4,3,18,1,NA,NA,NA,1,43.9,1023,13,SE,61,2010-4-3-18,0
2228,2010,4,3,19,1,NA,NA,NA,1,46.88,1023,12,SE,66,2010-4-3-19,0
2229,2010,4,3,20,1,NA,NA,NA,3,54.08,1022,12,SE,71,2010-4-3-20,0
2230,2010,4,3,21,1,NA,NA,NA,4,62,1023,11,SE,76,2010-4-3-21,0
2231,2010,4,3,22,1,NA,NA,NA,5,66.49,1023,11,SE,80,2010-4-3-22,0
2232,2010,4,3,23,1,NA,NA,NA,5,66.49,1022,11,SE,84,2010-4-3-23,0
2233,2010,4,4,0,1,NA,NA,NA,5,66.49,1021,11,SE,89,2010-4-4-0,0
2234,2010,4,4,1,1,NA,NA,NA,5,66.49,1020,11,SE,93,2010-4-4-1,0
2235,2010,4,4,2,1,NA,NA,NA,6,71.27,1020,11,SE,98,2010-4-4-2,0
2236,2010,4,4,3,1,NA,NA,NA,6,71.27,1019,11,SE,103,2010-4-4-3,0
2237,2010,4,4,4,1,NA,NA,NA,7,76.35,1019,11,SE,108,2010-4-4-4,0
2238,2010,4,4,5,1,NA,NA,NA,6,76.18,1019,10,SE,112,2010-4-4-5,0
2239,2010,4,4,6,1,NA,NA,NA,7,81.61,1018,10,SE,118,2010-4-4-6,0
2240,2010,4,4,7,1,NA,NA,NA,8,87.38,1018,10,SE,124,2010-4-4-7,0
2241,2010,4,4,8,1,NA,NA,NA,8,87.38,1018,10,SE,129,2010-4-4-8,0
2242,2010,4,4,9,1,NA,NA,NA,8,81.75,1018,11,SE,135,2010-4-4-9,0
2243,2010,4,4,10,1,NA,NA,NA,8,81.75,1018,11,SE,141,2010-4-4-10,0
2244,2010,4,4,11,1,NA,NA,NA,9,81.88,1018,12,SE,146,2010-4-4-11,0
2245,2010,4,4,12,1,NA,NA,NA,9,81.88,1016.9,12,SE,152,2010-4-4-12,0
2246,2010,4,4,13,1,NA,NA,NA,9,76.68,1015.9,13,SE,157,2010-4-4-13,0
2247,2010,4,4,14,1,NA,NA,NA,9,76.68,1014.9,13,SE,162,2010-4-4-14,0
2248,2010,4,4,15,1,NA,NA,NA,10,82.01,1014.9,13,SE,166,2010-4-4-15,0
2249,2010,4,4,16,1,NA,NA,NA,10,76.84,1013.9,14,SE,170,2010-4-4-16,0
2250,2010,4,4,17,1,NA,NA,NA,9,71.85,1013.9,14,SE,174,2010-4-4-17,0
2251,2010,4,4,18,1,NA,NA,NA,9,76.68,1013.9,13,SE,178,2010-4-4-18,0
2252,2010,4,4,19,1,NA,NA,NA,9,76.68,1013.9,13,SE,182,2010-4-4-19,0
2253,2010,4,4,20,1,NA,NA,NA,9,81.88,1013.9,12,SE,186,2010-4-4-20,0
2254,2010,4,4,21,1,NA,NA,NA,9,81.88,1014.9,12,SE,189,2010-4-4-21,0
2255,2010,4,4,22,1,NA,NA,NA,9,87.47,1014.9,11,SE,191,2010-4-4-22,0
2256,2010,4,4,23,1,NA,NA,NA,9,87.47,1014.9,11,SE,193,2010-4-4-23,0
2257,2010,4,5,0,1,NA,NA,NA,9,87.47,1014.9,11,SE,196,2010-4-5-0,0
2258,2010,4,5,1,1,NA,NA,NA,9,87.47,1014.9,11,SE,198,2010-4-5-1,0
2259,2010,4,5,2,1,NA,NA,NA,9,87.47,1013.9,11,SE,199,2010-4-5-2,0
2260,2010,4,5,3,1,NA,NA,NA,9,87.47,1013.9,11,cv,0,2010-4-5-3,0
2261,2010,4,5,4,1,NA,NA,NA,9,93.5,1013.9,10,cv,1,2010-4-5-4,0
2262,2010,4,5,5,1,NA,NA,NA,9,93.5,1013.9,10,cv,1,2010-4-5-5,0
2263,2010,4,5,6,1,NA,NA,NA,9,93.5,1015,10,NW,2,2010-4-5-6,0
2264,2010,4,5,7,1,NA,NA,NA,9,93.5,1014.9,10,NE,2,2010-4-5-7,0
2265,2010,4,5,8,1,NA,NA,NA,10,93.55,1015.9,11,cv,0,2010-4-5-8,0
2266,2010,4,5,9,1,NA,NA,NA,11,87.66,1015.9,13,cv,1,2010-4-5-9,0
2267,2010,4,5,10,1,NA,NA,NA,10,67.57,1014.9,16,SW,2,2010-4-5-10,0
2268,2010,4,5,11,1,NA,NA,NA,10,63.41,1014.9,17,SE,3,2010-4-5-11,0
2269,2010,4,5,12,1,NA,NA,NA,9,52.3,1014.9,19,SE,5,2010-4-5-12,0
2270,2010,4,5,13,1,NA,NA,NA,9,52.3,1012.9,19,SE,8,2010-4-5-13,0
2271,2010,4,5,14,1,NA,NA,NA,9,49.15,1012.9,20,SE,11,2010-4-5-14,0
2272,2010,4,5,15,1,NA,NA,NA,10,52.56,1012.9,20,SE,14,2010-4-5-15,0
2273,2010,4,5,16,1,NA,NA,NA,10,49.42,1011.9,21,SE,17,2010-4-5-16,0
2274,2010,4,5,17,1,NA,NA,NA,10,52.56,1012.9,20,SE,20,2010-4-5-17,0
2275,2010,4,5,18,1,NA,NA,NA,12,67.99,1011.9,18,NE,5,2010-4-5-18,0
2276,2010,4,5,19,1,NA,NA,NA,12,82.27,1012.9,15,SE,5,2010-4-5-19,0
2277,2010,4,5,20,1,NA,NA,NA,11,87.66,1013.9,13,SE,9,2010-4-5-20,0
2278,2010,4,5,21,1,NA,NA,NA,12,93.65,1014.9,13,SE,14,2010-4-5-21,0
2279,2010,4,5,22,1,NA,NA,NA,12,93.65,1014.9,13,SE,19,2010-4-5-22,0
2280,2010,4,5,23,1,NA,NA,NA,12,93.65,1014.9,13,SE,24,2010-4-5-23,0
2881,2010,5,1,0,1,NA,NA,NA,6,48.31,1019,17,SE,14,2010-5-1-0,NA
2882,2010,5,1,1,1,NA,NA,NA,9,63.18,1018,16,SE,18,2010-5-1-1,NA
2883,2010,5,1,2,1,NA,NA,NA,9,67.36,1018,15,NE,2,2010-5-1-2,NA
2884,2010,5,1,3,1,NA,NA,NA,10,72.04,1016.9,15,NE,4,2010-5-1-3,NA
2885,2010,5,1,4,1,NA,NA,NA,10,72.04,1016.9,15,NE,6,2010-5-1-4,NA
2886,2010,5,1,5,1,NA,NA,NA,10,72.04,1016.9,15,SE,3,2010-5-1-5,NA
2887,2010,5,1,6,1,NA,NA,NA,12,77.17,1016.9,16,SE,7,2010-5-1-6,NA
2888,2010,5,1,7,1,NA,NA,NA,13,77.32,1016.9,17,SE,11,2010-5-1-7,NA
2889,2010,5,1,8,1,NA,NA,NA,14,72.78,1018,19,SE,15,2010-5-1-8,NA
2890,2010,5,1,9,1,NA,NA,NA,15,72.96,1018,20,SE,19,2010-5-1-9,NA
2891,2010,5,1,10,1,NA,NA,NA,15,68.61,1016.9,21,SE,23,2010-5-1-10,NA
2892,2010,5,1,11,1,NA,NA,NA,14,56.95,1016.9,23,SE,27,2010-5-1-11,NA
2893,2010,5,1,12,1,NA,NA,NA,14,53.62,1015.9,24,SW,2,2010-5-1-12,NA
2894,2010,5,1,13,1,NA,NA,NA,12,44.33,1014.9,25,SW,4,2010-5-1-13,NA
2895,2010,5,1,14,1,NA,NA,NA,11,39.1,1014.9,26,SW,6,2010-5-1-14,NA
2896,2010,5,1,15,1,NA,NA,NA,9,32.25,1013.9,27,SW,9,2010-5-1-15,NA
2897,2010,5,1,16,1,NA,NA,NA,4,22.86,1013.9,27,NW,3,2010-5-1-16,NA
2898,2010,5,1,17,1,NA,NA,NA,4,22.86,1012.9,27,NW,4,2010-5-1-17,NA
2899,2010,5,1,18,1,NA,NA,NA,5,27.59,1013.9,25,NE,2,2010-5-1-18,NA
2900,2010,5,1,19,1,NA,NA,NA,15,60.74,1013.9,23,SE,3,2010-5-1-19,NA
2901,2010,5,1,20,1,NA,NA,NA,14,64.32,1013.9,21,SE,6,2010-5-1-20,NA
2902,2010,5,1,21,1,NA,NA,NA,15,72.96,1014.9,20,SE,9,2010-5-1-21,NA
2903,2010,5,1,22,1,NA,NA,NA,15,72.96,1014.9,20,SE,11,2010-5-1-22,NA
2904,2010,5,1,23,1,NA,NA,NA,16,82.77,1014.9,19,SE,14,2010-5-1-23,NA
2905,2010,5,2,0,1,NA,NA,NA,16,82.77,1013.9,19,SE,17,2010-5-2-0,NA
2906,2010,5,2,1,1,NA,NA,NA,15,82.65,1013.9,18,SE,19,2010-5-2-1,NA
2907,2010,5,2,2,1,NA,NA,NA,16,88.11,1012.9,18,SE,22,2010-5-2-2,NA
2908,2010,5,2,3,1,NA,NA,NA,15,88.02,1012.9,17,SE,24,2010-5-2-3,NA
2909,2010,5,2,4,1,NA,NA,NA,16,88.11,1012.9,18,SE,26,2010-5-2-4,NA
2910,2010,5,2,5,1,NA,NA,NA,16,88.11,1012.9,18,SE,28,2010-5-2-5,NA
2911,2010,5,2,6,1,NA,NA,NA,16,88.11,1013.9,18,SE,30,2010-5-2-6,NA
2912,2010,5,2,7,1,NA,NA,NA,17,88.2,1013.9,19,SE,33,2010-5-2-7,NA
2913,2010,5,2,8,1,NA,NA,NA,18,83.01,1013.9,21,SE,35,2010-5-2-8,NA
2914,2010,5,2,9,1,NA,NA,NA,18,69.2,1013.9,24,SW,4,2010-5-2-9,NA
2915,2010,5,2,10,1,NA,NA,NA,18,61.44,1013.9,26,SW,8,2010-5-2-10,NA
2916,2010,5,2,11,1,NA,NA,NA,17,51.31,1012.9,28,SW,12,2010-5-2-11,NA
2917,2010,5,2,12,1,NA,NA,NA,18,51.57,1012.9,29,SW,16,2010-5-2-12,NA
2918,2010,5,2,13,1,NA,NA,NA,18,51.57,1011.9,29,SE,4,2010-5-2-13,NA
2919,2010,5,2,14,1,NA,NA,NA,16,42.9,1010.8,30,SW,4,2010-5-2-14,NA
2920,2010,5,2,15,1,NA,NA,NA,15,42.62,1010.8,29,SE,5,2010-5-2-15,NA
2921,2010,5,2,16,1,NA,NA,NA,16,45.44,1010.8,29,SE,11,2010-5-2-16,NA
2922,2010,5,2,17,1,NA,NA,NA,16,48.15,1010.8,28,SE,17,2010-5-2-17,NA
2923,2010,5,2,18,1,NA,NA,NA,17,61.21,1010.8,25,SE,23,2010-5-2-18,NA
2924,2010,5,2,19,1,NA,NA,NA,17,64.98,1011.9,24,SE,27,2010-5-2-19,NA
2925,2010,5,2,20,1,NA,NA,NA,17,73.32,1011.9,22,SE,31,2010-5-2-20,NA
2926,2010,5,2,21,1,NA,NA,NA,17,73.32,1012.9,22,SE,35,2010-5-2-21,NA
2927,2010,5,2,22,1,NA,NA,NA,16,73.14,1012.9,21,SE,40,2010-5-2-22,NA
2928,2010,5,2,23,1,NA,NA,NA,16,77.79,1012.9,20,SE,46,2010-5-2-23,NA
2929,2010,5,3,0,1,NA,NA,NA,17,82.89,1012.9,20,SE,51,2010-5-3-0,NA
2930,2010,5,3,1,1,NA,NA,NA,17,82.89,1011.9,20,SE,55,2010-5-3-1,NA
2931,2010,5,3,2,1,NA,NA,NA,17,82.89,1011.9,20,SE,61,2010-5-3-2,NA
2932,2010,5,3,3,1,NA,NA,NA,17,82.89,1011.9,20,SE,65,2010-5-3-3,NA
2933,2010,5,3,4,1,NA,NA,NA,17,82.89,1011.9,20,SE,70,2010-5-3-4,NA
2934,2010,5,3,5,1,NA,NA,NA,17,82.89,1011.9,20,SE,74,2010-5-3-5,NA
2935,2010,5,3,6,1,NA,NA,NA,17,82.89,1012.9,20,SE,77,2010-5-3-6,NA
2936,2010,5,3,7,1,NA,NA,NA,17,77.94,1013.9,21,SE,81,2010-5-3-7,NA
2937,2010,5,3,8,1,NA,NA,NA,17,69.01,1013.9,23,SE,86,2010-5-3-8,NA
2938,2010,5,3,9,1,NA,NA,NA,16,54.14,1013.9,26,SE,91,2010-5-3-9,NA
2939,2010,5,3,10,1,NA,NA,NA,16,51.05,1013.9,27,SE,96,2010-5-3-10,NA
2940,2010,5,3,11,1,NA,NA,NA,17,51.31,1013.9,28,SE,101,2010-5-3-11,NA
